"gender.Female","gender.Male","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service.DSL","internet_service.Fiber optic","internet_service.No","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract.Month-to-month","contract.One year","contract.Two year","paperless_billing","payment_method.Bank transfer (automatic)","payment_method.Credit card (automatic)","payment_method.Electronic check","payment_method.Mailed check","monthly_charges","total_charges","churn_value","cltv","avg_monthly_charge","multiple_services"
0,1,0,1,0,0.716155139021588,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.49565403348908,-0.560312549469796,0,1.27920893359821,-1.47537219541953,0
0,1,0,0,0,-1.07645168287301,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,-0.187735594429958,-0.858754647060966,0,-0.666809536163234,-0.287642893199305,1
0,1,0,1,1,-1.03571061873904,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.666363943158074,-0.860100173147667,0,0.251650289200055,-0.567653878825783,1
0,1,0,1,1,1.61245854996889,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0.864249630378714,1.86542834899999,0,1.51093820813738,0.849477775613123,1
0,1,0,1,0,-0.994969554605076,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,-0.506821160248702,-0.833719038726452,0,1.28597475183293,-0.517399794539228,1
1,0,0,1,1,1.40875322929905,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1.39273509876601,2.08499173698392,0,0.320154198826599,1.31915867887996,1
1,0,0,1,0,1.61245854996889,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0.985568621549383,2.04625823193069,0,0.737943474820581,1.03807766318544,1
0,1,0,1,1,0.0235570487441288,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.50728736140956,-0.7424879584872,0,-0.78774853710886,-1.54409987003449,0
0,1,0,1,0,1.53097642170095,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.104759507570558,1.05032629192042,0,0.940918021862192,0.0606671100198395,1
1,0,0,0,0,-0.424594656729521,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0.015016692184036,-0.371233047581288,0,0.629690383065055,0.0244133957502133,1
1,0,0,0,0,1.0828247162273,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1.15175902041331,1.47363762191837,0,0.7151088382784,1.01098642764483,1
0,1,0,0,0,0.145780241146033,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.47737308961405,-0.700313435900776,0,-0.740387809465818,-1.50634141042981,0
1,0,0,1,1,0.756896203155557,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.49066832152316,-0.553452572208092,0,-0.291306624136254,-1.47843426750029,0
0,1,0,1,0,0.838378331423493,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0.418859361423384,0.826130764949496,0,0.770926838714843,0.451029509818592,1
1,0,0,1,1,-0.506076784997458,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.49897784146636,-0.832770553124351,0,0.430098745140804,-1.49140617659083,0
0,1,0,1,0,1.24578897276317,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1.16006854035651,1.78540263354834,0,0.620387382992315,1.18211242205945,1
1,0,0,0,0,0.308744497681906,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.332440354014141,0.303691660629698,0,-0.96704272032895,0.314487208948494,1
0,1,0,0,0,0.105039177012065,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1.51725878534139,-0.72583431593869,0,-0.295535260532954,-1.54280199581174,0
0,1,0,1,1,-0.261630400193649,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.470378385071202,-0.109870119690838,0,-0.139075713855046,0.445272968431101,1
0,1,0,0,1,0.838378331423493,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.06475469927065,0.501241359523011,0,1.58959084511601,-0.00929426351725826,1
0,1,1,1,0,0.064298112878097,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.224416594752587,0.0635483408606608,0,-0.692181354543435,0.218420705935289,1
1,0,1,1,0,-0.546817849131426,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.00218766143578,-0.230746889446907,0,0.773464020552863,0.92246121716696,1
0,1,0,1,0,0.430967690083811,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0.70803065544662,0.559540137345144,0,-1.72819727173499,0.589583006651387,1
0,1,0,1,1,-1.07645168287301,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.50396355343228,-0.95307381995822,0,-1.1243479942862,-1.46810610753335,0
0,1,0,0,1,0.960601523825397,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.32946363462515,-0.378997394835692,0,-0.117932531871545,-1.3041616473574,0
0,1,0,1,1,0.064298112878097,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.63989259191241,0.276450271825182,0,-0.78267417343282,0.688644290845,1
1,0,0,0,0,-0.91348742633714,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,-0.948887621226753,-0.842299524754757,0,0.143397197444529,-0.9076897546105,0
0,1,0,0,0,0.960601523825397,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1.12350665260644,1.45482231450926,0,1.01449629516478,1.15491651940617,1
1,0,0,1,0,0.919860459691429,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1.29135895545901,1.49699683709568,0,0.310005471474518,1.27252812468072,1
1,0,0,1,1,0.145780241146033,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.934049597901564,0.483484826739501,0,-0.703175809174856,0.962987393237153,1
0,1,0,1,0,0.593931946619684,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.4923302255118,-0.591303765073313,0,0.839430748341386,-1.48203868890986,0
1,0,0,1,1,-0.832005298069203,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.48568260955724,-0.904767227665192,0,-1.72650581717631,-1.50509910816964,0
0,1,1,0,0,-0.343112528461585,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.52189740871902,-0.0859594593960247,0,0.0173838328228625,0.736083185976147,1
1,0,1,0,0,0.105039177012065,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,-0.829230534044724,-0.374409371458089,0,-2.00559581935853,-0.788807344036915,0
1,0,0,0,0,1.40875322929905,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.142864186736697,0.699982179870124,0,-0.0325140766582002,-0.233162891593938,1
0,1,0,0,0,-0.46533572086349,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1.29800657141357,-0.0301311557002927,0,0.100265106198187,1.34754238652535,1
1,0,0,0,0,-0.791264233935235,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0.0997737956046398,-0.635728183739139,0,-0.242254441934531,-0.00036315002612037,1
0,1,1,1,0,1.57171748583492,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.32780173063651,-0.168654169216372,0,-0.02913116754084,-1.25968705980303,0
1,0,0,0,0,-0.139407207791744,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.51061116938683,-0.741892397760299,0,0.698194292691599,-1.45944331016356,0
0,1,1,1,0,-1.03571061873904,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.8044210867877,-0.740193946798398,0,1.10752629589218,0.718661375708472,1
1,0,1,0,0,1.00134258795937,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,-0.325673625487019,0.357667108730629,0,0.186529288690871,-0.348435789767343,0
0,1,0,1,0,1.32727110103111,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.377311761707402,1.16740911926809,0,1.50163520806464,0.365727399095048,1
0,1,0,0,0,-0.22088933605968,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.47903499360269,-0.744781970176001,0,-1.05076972098361,-1.41657356933355,0
1,0,1,0,0,1.61245854996889,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1.74672064834618,2.71441119409878,0,-0.332747260823916,1.73494021435071,1
0,1,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.49731593747772,-0.998579071054346,0,0.0334526511303233,-1.49240001839897,0
0,1,0,0,0,-0.872746362203172,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.65140680726032,-0.790243105662727,0,0.72018320195444,-0.664951422077145,1
0,1,0,1,1,0.268003433547938,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.31616840271604,-0.571451740843302,0,0.889328657822449,-1.30747748708968,0
1,0,1,0,0,1.0828247162273,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0.829349646617289,1.41769902919913,0,0.649987837769216,0.939789172688885,1
0,1,0,0,0,-0.261630400193649,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.339087969968698,-0.16541167192547,0,0.256724652876095,0.284856707348144,1
0,1,1,0,0,-1.23941593940889,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.493525928339587,-0.960044086243424,0,0.71849174739576,-0.372671581228979,1
1,0,0,1,1,1.61245854996889,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0299738280817897,1.0111516307732,0,1.51009248085804,-0.0415060065030159,0
0,1,0,1,0,1.32727110103111,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0748452357750504,0.893892340987935,0,0.695657110853579,0.0497366703534022,1
0,1,0,1,1,1.61245854996889,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1.53233503381171,2.48787753982965,0,1.72744439164843,1.49867272894358,1
0,1,0,0,0,-1.07645168287301,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0.769521103026275,-0.776854018209819,0,-1.45249017867014,0.737394505028553,1
0,1,1,0,0,-0.0171840153898394,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.49565403348908,-0.748024467466903,0,-0.478212352870404,-1.53826167683706,0
1,0,0,1,0,0.716155139021588,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0.362354625809648,0.702717347652926,0,1.47372620784642,0.421540535715206,1
0,1,0,1,0,1.16430684449524,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,-0.0880213551116002,0.659770801902001,0,1.71306702789965,-0.0944501832455724,0
0,1,0,1,0,1.61245854996889,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1.67359687284605,2.67611884513955,0,0.842813657458746,1.69500249724587,1
1,0,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.50562545742092,-0.998689360077846,0,-1.0947475395093,-1.5006820334668,0
1,0,0,0,0,-0.832005298069203,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.722987791344374,-0.536622467221982,0,-1.97937827369898,0.798681416530461,1
0,1,0,1,1,1.16430684449524,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.47571118562541,-0.466236012424242,0,1.26483156984943,-1.48061511826967,0
0,1,0,1,1,-0.587558913265394,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.49565403348908,-0.856284172934565,0,0.34383456264812,-1.5166939292646,0
0,1,0,0,1,-0.46533572086349,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.636449671362566,-0.572731093515903,0,1.12444084147898,-0.592736553031197,1
0,1,0,1,1,1.44949429343302,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,-0.279140313805119,0.734590875444444,0,0.130711288254429,-0.223083773783345,0
0,1,1,0,0,-0.832005298069203,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.282583234354962,-0.641992600273942,0,0.640684837696476,0.139294983547094,1
1,0,0,1,0,1.20504790862921,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.2149113719816,1.7123030687725,0,0.547654836969071,1.14726519696045,1
0,1,0,0,1,-1.28015700354285,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,-1.03696853262464,-0.992469059152443,0,-0.0274397129821599,-1.03357638364145,0
1,0,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.46573976169357,-0.998159972765046,0,-1.13365099435894,-1.46092836114124,0
0,1,0,0,1,1.20504790862921,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1.30465418736813,1.90014733359781,0,1.26736875168745,1.3747801657269,1
1,0,0,1,1,0.145780241146033,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.48069689759133,-0.69056388622337,0,0.736252020261901,-1.48600446231882,0
1,0,0,1,1,1.49023535756698,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0.295878466264076,1.14813059796028,0,-0.112858168195504,0.199099534381066,1
1,0,0,1,0,1.24578897276317,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1.46087316230022,2.02420042723068,0,0.15270019751727,1.46675081927938,1
0,1,0,0,0,-0.383853592595553,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.48402070556861,-0.828358992184349,0,0.000469287236061586,-1.56247306762501,0
0,1,0,0,0,-0.91348742633714,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.49731593747772,-0.915421147335298,0,-0.4020968977298,-1.45678735360732,0
1,0,0,1,0,1.57171748583492,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.29123984288645,-0.212372738131797,0,0.567106564393892,-1.3059263664634,0
1,0,1,0,0,0.512449818351747,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.174559475093408,0.343726576160221,0,-0.150915895765806,0.107832528528322,1
1,0,0,1,1,1.53097642170095,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.35439219445474,-0.228761687023906,0,0.271102016624876,-1.31149714641747,0
1,0,0,0,1,-0.424594656729521,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.66315924775336,-0.205821570135893,0,-0.136538532017026,0.589020950237693,1
1,0,0,1,1,0.797637267289525,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.38763027422753,-0.453596890331135,0,0.440247472492885,-1.34708250786275,0
1,0,0,0,0,1.32727110103111,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,-0.161145130611729,0.722525256273537,0,1.5642190267358,-0.148241714452554,0
1,0,0,1,1,1.61245854996889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.50396355343228,-0.361682018146182,0,0.0190752873815426,-1.47332837814557,0
0,1,0,1,0,-0.91348742633714,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.50230164944364,-0.923714881902503,0,-0.527264535072127,-1.51906810691737,0
1,0,0,0,1,-1.03571061873904,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.48734451354588,-0.964587994011627,0,-0.500201262133245,-1.68856546100547,0
0,1,1,0,0,-1.11719274700698,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.689749711571588,-0.827079639511748,0,-1.31209945029969,0.559883315408162,1
1,0,0,1,1,-0.343112528461585,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0.458745057150727,-0.192631002925286,0,-1.23682972243842,0.402317978742783,1
1,0,0,1,1,1.61245854996889,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1.72843970447115,2.72345489402578,0,1.56506475401514,1.74437250928907,1
0,1,0,0,0,-0.46533572086349,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,-0.706249638885417,-0.561062514829596,0,1.18956184198816,-0.551010972356153,0
0,1,0,1,0,1.49023535756698,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,-0.132892762804861,0.873532987249823,0,1.08384593207066,-0.0997491774431618,0
0,1,0,1,1,0.471708754217779,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,-0.328997433464297,0.117259095305191,0,0.00892656002946204,-0.22743515335775,1
1,0,1,1,1,1.16430684449524,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.0133547881953968,0.741914066604848,0,1.55322457210438,0.00667186302518761,1
0,1,0,1,0,1.61245854996889,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1.44259221842519,2.45163656670753,0,0.314234107871218,1.46087453239792,1
0,1,0,0,0,1.61245854996889,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.904135326106057,1.91878617856932,0,-0.170367623190628,0.905128315749428,1
0,1,1,1,0,-0.750523169801267,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.342411777945976,-0.560246376055696,0,-0.533184626027507,0.251200782380212,1
0,1,0,0,0,-1.03571061873904,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1.32115411468195,-0.939817079333513,0,0.394578199408523,-1.42283109182924,0
1,0,0,0,0,0.634673010753652,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.344073681934616,0.6570356341192,0,-0.893464447026366,0.457082803378779,1
0,1,0,1,1,0.919860459691429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.50562545742092,-0.554511346833692,0,0.562877927997191,-1.52847948767626,0
0,1,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.51227307337547,-0.998777591296646,0,1.03563947714828,-1.50730764552106,0
0,1,0,0,0,0.512449818351747,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1.57554453751633,1.21253938768432,0,-1.10827917597874,1.55766368182391,1
0,1,0,0,0,-1.19867487527492,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.182868995036604,-0.910061100793195,0,-0.106938077240124,0.287128952507778,1
1,0,0,1,0,1.57171748583492,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.50230164944364,-0.382394296759494,0,0.413184199554004,-1.4857510767248,0
0,1,0,1,0,-0.994969554605076,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48069689759133,-0.937434836425911,0,0.475768018225167,-1.4909506657621,0
0,1,0,1,1,1.49023535756698,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0.526883120684938,1.43783780489025,0,0.183146379573511,0.514392247137062,1
1,0,1,1,0,1.61245854996889,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1.69353972070972,2.71769780699908,0,1.52531557188616,1.7383680483649,1
0,1,0,0,0,1.57171748583492,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0.525221216696298,1.51091531186139,0,0.884254294146409,0.516723518575832,1
1,0,0,1,0,0.0235570487441288,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,-0.174440362520843,-0.117788871578143,0,1.33502693403465,-0.122554726180652,0
1,0,0,0,0,-0.669041041533331,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.52058259331867,-0.863188265805669,0,-0.0553487132003814,-1.47034915328089,0
1,0,1,1,0,0.960601523825397,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1.02545431727673,1.40660395343503,0,1.63526011820037,1.09025764462665,1
1,0,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.49066832152316,-0.998490839835546,0,-1.41189526926181,-1.48577440634471,0
0,1,0,1,1,1.00134258795937,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.50894926539819,-0.538960594520183,0,-0.175441986866668,-1.52968361605518,0
0,1,0,1,1,0.960601523825397,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,-0.953873333192671,-0.137552664589354,0,0.584021109980693,-0.98039401545591,0
1,0,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.49731593747772,-0.998579071054346,0,-0.255786078403972,-1.49240001839897,0
1,0,0,0,1,0.308744497681906,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,-0.0232070995546679,0.0781064919626691,0,0.553574927924451,-0.109013631544757,1
0,1,0,1,1,0.553190882485715,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.49731593747772,-0.629441709399635,0,-1.5150739973413,-1.52984913001001,0
0,1,0,1,1,1.24578897276317,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.49897784146636,-0.444442901380629,0,-0.140767168413726,-1.47578340404067,0
0,1,0,1,1,1.44949429343302,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1.50906837797076,2.28704122803603,0,-0.248174532889912,1.49131770412436,1
0,1,0,1,1,1.49023535756698,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1.38110177084553,2.19627336169548,0,1.61834557261357,1.33980907638955,1
1,0,0,1,0,0.960601523825397,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0.855940110435518,1.24992736665084,0,1.4881035715952,0.880160669531067,1
1,0,0,1,1,-0.91348742633714,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.036621444036347,-0.716106824065985,0,0.750629384010682,0.0399384094500824,1
0,1,0,0,0,1.24578897276317,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1.31961132326588,1.90027968042601,0,0.428407290582124,1.3190417378475,1
1,0,0,1,1,-0.343112528461585,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,-0.408768824918983,-0.474309168944446,0,-0.928984992758648,-0.479026458058304,0
1,0,0,0,0,-0.546817849131426,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.289111737736954,-0.55118061832399,0,-0.874858446880885,-0.34398965536251,1
0,1,0,1,1,-0.424594656729521,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.796111566844503,-0.175646493306276,0,1.00096465869533,0.692019101263012,1
1,0,0,1,0,1.53097642170095,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1.28957793889781,-0.121913681057045,0,1.49571511710926,-1.19687405787877,0
1,0,0,1,0,0.67541407488762,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1.15009711642467,1.20951746844042,0,0.273639198462896,1.25063717620793,1
0,1,0,1,1,0.390226625949843,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0.277597522389044,0.355108403385427,0,-1.58188645240916,0.289219175358229,1
0,1,0,0,0,1.00134258795937,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,-0.337306953407494,0.375600103951739,0,-0.150915895765806,-0.324810252047546,1
1,0,0,1,0,1.61245854996889,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1.68689210475516,2.65977401185684,0,0.570489473511252,1.67795534956459,1
1,0,1,0,0,0.553190882485715,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.31794941927724,1.13842516389228,0,-0.252403169286612,1.35614505103783,1
1,0,0,1,0,1.61245854996889,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.875882958299189,1.92105813245342,0,-0.0764918951838825,0.907497892282722,1
0,1,0,1,1,0.105039177012065,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0.82768774262865,0.389231827256347,0,-1.37552899625019,0.849611865380888,1
1,0,0,1,0,1.61245854996889,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.917430558015172,1.98643746558426,0,0.951912476493612,0.975686483007818,1
1,0,0,1,1,-0.180148271925712,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.4923302255118,-0.767744144868714,0,-1.1962348130301,-1.50423146849587,0
0,1,0,0,0,0.512449818351747,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.52723020927323,-0.624677223584432,0,-1.47870772432968,-1.50819106046163,0
1,0,0,0,0,-1.28015700354285,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.297887458841,-0.995932134490344,0,-1.54974881579424,-1.29363165677116,0
1,0,0,0,0,-1.07645168287301,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.45743024175038,-0.958985311617823,0,0.974747113035793,-1.54209210880593,0
1,0,0,1,0,0.634673010753652,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1.07198762895863,1.06303158742763,0,1.26144866073207,1.09224434228876,1
0,1,0,1,1,-0.302371464327617,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1.30952078676148,-0.766045693906813,0,0.71764602011642,-1.42203601838273,0
0,1,0,1,1,1.28653003689714,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1.49897784146636,-0.44523698234983,0,0.870722657676968,-1.4871978776845,0
0,1,0,0,0,0.716155139021588,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.990435220942736,-0.220975281964802,0,1.0381766589863,-0.965730116205821,0
1,0,0,1,1,0.797637267289525,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1.21158756400433,1.33132066599389,0,1.31303802477181,1.23053541247738,1
0,1,1,1,0,-1.15793381114095,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.179545187059326,-0.88361379295788,0,0.0359898329683435,0.175183715507672,1
1,0,1,0,0,-0.0171840153898394,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.869235342344632,0.271156398697179,0,1.29781493374369,0.853428986968398,1
0,1,0,1,1,0.512449818351747,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.300864178229994,0.479845288963999,0,0.72948620202718,0.33498059512188,1
0,1,0,1,0,-0.954228490471108,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.772844911003553,-0.653793525788449,0,-1.42627263301059,0.802822424064373,1
1,0,0,0,0,0.879119395557461,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.48568260955724,-0.531085958242279,0,1.14473829618314,-1.48445541875984,0
