"gender.Female","gender.Male","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service.DSL","internet_service.Fiber optic","internet_service.No","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract.Month-to-month","contract.One year","contract.Two year","paperless_billing","payment_method.Bank transfer (automatic)","payment_method.Credit card (automatic)","payment_method.Electronic check","payment_method.Mailed check","monthly_charges","total_charges","churn_value","cltv","avg_monthly_charge","multiple_services"
1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45,45,0,5669,45,1
0,1,1,0,0,54,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,90.05,4931.8,0,5232,91.3296296296296,1
1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.3,116.95,0,3808,29.2375,0
1,0,0,1,0,56,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24.3,1261.7,0,5052,22.5303571428571,0
0,1,0,0,0,45,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,75.95,3273.8,0,2185,72.7511111111111,1
1,0,0,1,1,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.7,1415.85,0,5921,19.9415492957746,0
0,1,0,1,0,59,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,66.4,3958.2,0,6432,67.0881355932203,1
0,1,0,0,0,69,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,35.75,2492.25,0,4043,36.1195652173913,0
0,1,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.8,279.2,0,2916,14.6947368421053,0
1,0,0,1,1,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.4,1083,0,5366,19.6909090909091,0
1,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.3,755.5,0,4705,19.8815789473684,0
1,0,1,1,0,47,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,67.45,3252,0,4074,69.1914893617021,1
0,1,0,1,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20.1,936.85,0,3392,20.3663043478261,0
1,0,0,1,0,65,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,58.9,3857.1,0,5657,59.34,1
0,1,0,1,1,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.45,1378.45,0,5497,19.4147887323944,0
1,0,1,0,0,52,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,50.5,2566.3,0,5185,49.3519230769231,0
0,1,0,1,0,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.1,171,0,5161,28.5,0
1,0,1,1,0,26,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,60.7,1597.4,0,2502,61.4384615384615,1
0,1,1,0,0,48,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,99,4744.35,0,3061,98.840625,1
1,0,0,1,1,64,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,104.4,6721.6,0,5133,105.025,1
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.05,44.05,0,5925,44.05,1
0,1,0,1,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.1,1734.65,0,4264,24.0923611111111,0
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,45.55,45.55,0,3173,45.55,1
1,0,0,1,1,51,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,93.8,4539.35,0,5457,89.006862745098,1
1,0,0,1,1,41,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.7,804.25,0,2902,19.6158536585366,0
1,0,0,1,0,72,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,70.65,5011.15,0,5176,69.5993055555555,1
1,0,0,1,0,43,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,86.45,3574.5,0,3110,83.1279069767442,1
0,1,0,1,0,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,114.1,8086.4,0,4965,112.311111111111,1
0,1,0,1,0,47,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,95.2,4563,0,4977,97.0851063829787,1
0,1,0,0,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,88.55,6362.35,0,6468,88.3659722222222,1
0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.75,67.1,0,2406,22.3666666666667,0
0,1,0,0,0,26,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,44.65,1156.55,0,4512,44.4826923076923,0
0,1,0,1,1,29,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,60.2,1834.15,0,5517,63.2465517241379,1
0,1,0,0,0,27,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,55.45,1477.65,0,3616,54.7277777777778,1
0,1,0,1,1,24,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,70.3,1706.45,0,3359,71.1020833333333,1
0,1,0,1,0,67,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,60.4,3953.7,0,5356,59.010447761194,1
1,0,0,0,0,23,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,55.8,1327.85,0,2499,57.7326086956522,1
0,1,0,0,0,14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,31.1,419.7,0,3448,29.9785714285714,0
0,1,1,0,0,4,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,50.95,207.35,0,2104,51.8375,0
0,1,0,0,1,16,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,69.1,1083.7,0,5172,67.73125,1
1,0,0,1,0,46,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,43.95,2007.85,0,4818,43.6489130434783,0
0,1,0,0,0,68,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,86.5,5882.75,0,4280,86.5110294117647,1
0,1,0,0,0,38,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,69.95,2657.55,0,5858,69.9355263157895,1
0,1,0,0,0,17,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,90.95,1612.2,0,5687,94.8352941176471,1
0,1,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.9,76.65,0,2347,19.1625,0
1,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20.15,260.7,0,4628,21.725,0
0,1,0,1,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,90.6,6441.85,0,4528,89.4701388888889,1
0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,92,266.8,0,4345,88.9333333333333,1
1,0,0,0,0,41,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,24.85,962.25,0,3089,23.469512195122,0
0,1,0,0,0,40,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36,1382.9,0,5323,34.5725,0
1,0,0,0,0,7,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,78.5,571.05,0,3601,81.5785714285714,1
0,1,0,0,0,69,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.95,1399.35,0,4328,20.2804347826087,0
0,1,0,1,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.65,150,0,2874,21.4285714285714,0
1,0,0,1,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,30.5,167.2,0,5973,33.44,0
1,0,0,1,1,72,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,106.1,7657.4,0,5146,106.352777777778,1
0,1,0,1,0,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.5,865.05,0,3093,19.6602272727273,0
1,0,0,0,0,65,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,95.5,6153.85,0,6153,94.6746153846154,1
1,0,0,0,0,3,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,64.6,174.2,0,5277,58.0666666666667,1
0,1,0,0,0,24,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,51.1,1269.6,0,2515,52.9,1
1,0,1,1,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,89.1,6352.4,0,4627,88.2277777777778,1
0,1,0,0,0,24,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,54.95,1348.5,0,3407,56.1875,1
0,1,0,1,0,22,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.45,471.55,0,3727,21.4340909090909,0
0,1,0,1,0,70,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,85.95,5931.75,0,6354,84.7392857142857,1
0,1,0,1,1,25,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,60.35,1404.65,0,3192,56.186,1
0,1,0,1,1,37,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.8,726.1,0,2745,19.6243243243243,0
1,0,1,1,1,22,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,85.35,1961.6,0,2656,89.1636363636364,1
1,0,0,1,0,59,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,72.1,4194.85,0,6225,71.0991525423729,1
0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,81.05,81.05,0,4396,81.05,1
0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.5,76.95,0,5296,25.65,0
1,0,0,1,0,53,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,111.8,5809.75,0,5713,109.617924528302,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.2,20.2,0,3586,20.2,0
0,1,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,19.7,415.9,0,2860,20.795,0
1,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.85,996.95,0,5089,19.5480392156863,0
1,0,0,1,0,51,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,60.5,3145.15,0,4207,61.6696078431373,1
1,0,0,1,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.55,265.3,0,2816,20.4076923076923,0
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.9,20.9,0,3901,20.9,0
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,21.05,21.05,0,3389,21.05,0
0,1,0,0,0,63,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,71.5,4576.3,0,5342,72.6396825396825,1
0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,54.65,189.1,0,2168,63.0333333333333,1
0,1,0,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.2,908.15,0,2776,19.7423913043478,0
0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,49.8,49.8,0,4796,49.8,1
1,0,0,1,1,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.5,1500.95,0,4941,21.1401408450704,0
0,1,0,1,1,55,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,90.4,5099.15,0,4603,92.7118181818182,1
1,0,0,0,0,70,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,90.25,6385.95,0,5327,91.2278571428571,1
0,1,0,1,1,67,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,104.6,6885.75,0,4743,102.772388059701,1
0,1,0,1,0,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,50.2,668.85,0,4253,47.775,1
1,0,0,1,1,20,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,95.5,1916.2,0,3186,95.81,1
1,0,0,1,1,49,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.4,4613.95,0,6136,94.1622448979592,1
1,0,0,0,0,72,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,101.3,7261.25,0,5513,100.850694444444,1
1,0,0,1,0,46,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,53.1,2459.8,0,3358,53.4739130434783,1
0,1,0,0,0,24,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,84.85,2048.8,0,2941,85.3666666666667,1
1,0,0,1,1,5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,34.25,163.55,0,5100,32.71,0
1,0,0,1,1,33,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,88.6,2888.7,0,3648,87.5363636363636,1
1,0,0,0,0,42,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,60.15,2421.6,0,5988,57.6571428571429,1
0,1,0,0,0,23,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,99.95,2292.75,0,3515,99.6847826086957,1
0,1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.7,553.4,0,4946,69.175,1
0,1,0,0,0,66,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,54.8,3465.7,0,4621,52.5106060606061,1
0,1,1,0,0,24,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,54.8,1291.3,0,4330,53.8041666666667,1
1,0,0,0,0,53,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,100.3,5200.8,0,5377,98.1283018867925,1
1,0,0,0,0,60,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,53.6,3237.05,0,4173,53.9508333333333,0
1,0,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,19.35,433.75,0,5811,21.6875,0
1,0,0,1,1,23,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,85.6,1868.4,0,3513,81.2347826086957,1
0,1,0,1,0,72,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,80.8,5728.55,0,4689,79.5631944444444,1
0,1,0,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.6,390.4,0,4562,18.5904761904762,0
0,1,1,0,0,31,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,90.7,2845.15,0,3493,91.7790322580645,1
1,0,0,0,0,57,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,69.75,3894.4,0,4487,68.3228070175439,1
1,0,0,1,1,45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,886.4,0,5169,19.6977777777778,0
0,1,0,0,0,10,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,95.25,1021.55,0,4810,102.155,1
0,1,0,0,1,14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.95,268.4,0,5770,19.1714285714286,0
0,1,0,1,0,27,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,80.85,2204.35,0,4732,81.6425925925926,1
1,0,0,1,1,69,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,93.3,6398.05,0,5205,92.7253623188406,1
1,0,0,1,0,35,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,46.35,1662.05,0,4577,47.4871428571429,0
0,1,0,1,0,45,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,78.75,3600.65,0,2595,80.0144444444445,1
1,0,0,0,0,17,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,83.55,1329.15,0,5564,78.1852941176471,1
0,1,0,0,0,22,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.6,422.5,0,2203,19.2045454545455,0
0,1,0,1,0,67,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,67.85,4627.65,0,4792,69.0694029850746,1
1,0,0,1,1,67,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,105.65,6717.9,0,6383,100.267164179104,1
1,0,1,0,0,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,75.5,637.4,0,3021,70.8222222222222,1
1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.15,117.95,0,5020,23.59,0
0,1,0,0,0,54,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,45.2,2460.55,0,5435,45.5657407407407,0
0,1,0,1,0,70,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,79.25,5731.85,0,5085,81.8835714285714,1
0,1,0,1,1,53,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,85.7,4616.1,0,5957,87.0962264150943,1
1,0,0,0,0,31,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.1,589.25,0,3086,19.008064516129,0
0,1,0,1,1,13,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,61.8,750.1,0,4749,57.7,1
1,0,0,1,1,28,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49.9,1410.25,0,5250,50.3660714285714,1
0,1,0,1,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.4,743.5,0,3756,19.5657894736842,0
0,1,0,1,0,52,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,75.4,3865.45,0,5211,74.3355769230769,1
0,1,0,1,1,62,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,108.15,6825.65,0,5298,110.091129032258,1
1,0,0,0,0,16,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,86.25,1340.1,0,3511,83.75625,1
0,1,0,0,0,12,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,95.7,1184,0,5527,98.6666666666667,1
1,0,0,1,1,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.85,8477.7,0,4055,117.745833333333,1
0,1,1,0,0,71,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,105.75,7382.85,0,4921,103.983802816901,1
1,0,0,1,0,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.15,456.85,0,3573,19.0354166666667,0
1,0,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.6,331.6,0,2722,22.1066666666667,0
0,1,0,0,1,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,60.95,134.6,0,3172,67.3,1
1,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25.05,125.5,0,2071,25.1,0
0,1,0,1,0,41,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,60.3,2511.3,0,4565,61.2512195121951,1
1,0,0,0,1,43,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,63.95,2737.05,0,4205,63.6523255813954,1
0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,74.3,74.3,0,2968,74.3,1
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,70.6,70.6,0,2576,70.6,1
0,1,0,1,0,71,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,90.55,6404,0,5007,90.1971830985916,1
0,1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.45,165.35,0,2600,23.6214285714286,0
1,0,1,0,0,28,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,64.45,1867.6,0,3820,66.7,1
0,1,1,0,0,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69.65,1043.3,0,5610,65.20625,1
0,1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.5,128.6,0,4271,18.3714285714286,0
1,0,0,0,0,69,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,110.5,7455.45,0,4803,108.05,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.7,24.7,0,3065,24.7,0
0,1,0,0,0,3,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,77.4,206.15,0,5528,68.7166666666667,1
1,0,0,1,0,69,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,85.4,5869.4,0,5976,85.063768115942,1
1,0,0,1,0,71,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,47.6,3377.8,0,4795,47.5746478873239,0
1,0,0,1,1,69,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.4,1346.2,0,6408,19.5101449275362,0
1,0,0,0,0,48,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,103.85,4946.05,0,4304,103.042708333333,1
0,1,0,0,0,45,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,108.45,4964.7,0,5093,110.326666666667,1
0,1,0,0,0,51,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,81,4085.75,0,4121,80.1127450980392,1
0,1,0,0,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,86.65,6224.8,0,4621,86.4555555555556,1
0,1,0,1,1,37,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,92.95,3415.25,0,3462,92.304054054054,1
0,1,0,1,0,71,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,90.35,6325.25,0,6483,89.0880281690141,1
1,0,0,0,0,66,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.15,1683.6,0,6141,25.5090909090909,0
0,1,0,1,0,51,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,76.4,3966.3,0,6385,77.7705882352941,1
1,0,0,1,0,30,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.55,608.5,0,5203,20.2833333333333,0
1,0,0,0,0,34,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,85.35,2896.6,0,3818,85.1941176470588,1
0,1,0,1,1,64,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,24.8,1514.85,0,6281,23.66953125,0
0,1,1,1,0,65,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,103.15,6792.45,0,6441,104.499230769231,1
0,1,0,0,0,47,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,100.75,4669.2,0,2508,99.3446808510638,1
1,0,0,1,1,67,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,94.1,6302.8,0,4803,94.0716417910448,1
0,1,0,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.35,779.2,0,2607,19.9794871794872,0
0,1,0,0,0,14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.9,283.75,0,3854,20.2678571428571,0
0,1,1,0,0,56,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,101.05,5594,0,5514,99.8928571428571,1
1,0,0,0,0,14,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,59.1,772.85,0,5718,55.2035714285714,1
0,1,0,1,0,16,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,55.85,857.8,0,2464,53.6125,1
0,1,0,1,1,70,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,106.05,7554.05,0,4583,107.915,1
0,1,1,1,0,72,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,84.1,5981.65,0,4671,83.0784722222222,1
1,0,0,1,1,23,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,75.3,1702.9,0,5903,74.0391304347826,1
0,1,0,0,1,21,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.7,467.15,0,5403,22.2452380952381,0
1,0,0,0,0,36,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55.8,1941.5,0,4770,53.9305555555556,1
1,0,0,0,0,50,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,39.7,1932.75,0,5174,38.655,0
1,0,0,1,1,48,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,29.5,1423.05,0,3194,29.646875,0
1,0,0,0,1,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.15,970.85,0,4263,19.417,0
0,1,0,1,0,72,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,79.55,5810.9,0,4766,80.7069444444444,1
0,1,0,0,1,10,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24.8,223.9,0,5212,22.39,0
1,0,0,0,0,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.65,391.7,0,4333,21.7611111111111,0
0,1,0,0,0,9,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,94.05,811.65,0,3475,90.1833333333333,1
0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,90.75,174.75,0,4766,87.375,1
1,0,0,1,0,40,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,78.85,3126.85,0,5257,78.17125,1
0,1,0,1,0,69,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,99.5,6841.45,0,4237,99.1514492753623,1
0,1,0,0,1,18,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,80.55,1406.65,0,5334,78.1472222222222,1
0,1,1,1,0,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70.2,834.7,0,2848,75.8818181818182,1
0,1,0,1,0,55,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,59.45,3157,0,5712,57.4,1
0,1,0,1,0,33,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,93.35,3092,0,3348,93.6969696969697,1
1,0,0,0,0,46,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.95,2168.9,0,2626,47.15,1
